cleaned_text,label
yaallah kebayang gak rinrin jadi pemain naturalisasi timnas garuda....,0
w rela timnas indonesia pemainnya diaspora/naturalisasi semua. baik untuk kesehatan mental penonton,2
"sejak kapan membawa timnas indonesia mnjadi juara piala asia, juara aff ? program erick thohir adlh membentuk timnas full naturalisasi.eredivisie masuk piala dunia,dgn ranking 100.",1
besok2 jangan pilih yang pake embel-embel bule deh. timnas u20 aja pake naturalisasi..,0
keren ini kalau di naturalisasi ke timnas,2
"level yang di maksud bagi sebagian orang adalah level federasi kak,bukan timnas nya. timnas bisa di bentuk bahkan dari sebagian besar naturalisasi atau semua lokal. tapi federasi ini yang harus di benahi,dari systems sampai structural.",2
gua nolak karna memilih dikasih stiker timnas u-17 naturalisasi peranakan tasikmalaya-amsterdam,1
timnas pusat naturalisasi aja noh si hokky caraka,1
"hal mendasar: kalau mau timnas bagus/kuat pemain2nya harus dihasilkan dari kompetisi yang berkualitas, solusi instan ambil pemain2 naturalisasi yg main reguler di kompetisi yg berkualitas luar negri, semoga solusi instan dibarengi dengan peraikan kualitas kompetisi dalam negri",2
"waktu struick ke dewa di bilang sama fai federasi harus hati hati dalam memilih pemain naturalisasi pas haye ke liga indonesia malah mengatasnamakam supporter timnas yg kecewa. akun itu mah standar ganda, rekanan udahsalaman sama nusbel.",0
naturalisasi-dapet followers banyak - jadi selebgram-terkenal. udh gitu doang yok yang mau terkenal orang² europa bisa masuk timnas indonesia aja,1
andai jordi amat betulan ke liga turki maka 4 bek timnas kita saat di piala asia tahun depan bakalan berstatus pemain klub eropa. dan andai jadi ada tambahan 1 pemain bek naturalisasi dari liga belanda bakalan jadi 5 bek timnas main di klub eropa.,1
tidak mungkin di bahas. biaya naturalisasi lebih murah dibanding perbaikan dan pengembangan liga. pemerintah/pssi sangat tau cara agar masyarakat bola indonesia diem nggak ribut soal liga adalah memuaskan nafsu dengan timnas dibalut dengan nasionalisme.,2
"pemain produk liga dagelan keliatan kualitas aslinya di permainan timnas sekarang. tanpa pemain naturalisasi dan abroad, timnas indonesia cuma sekelas tim bola pon. haruna masih mau bilang naturalisasi ga penting??",0
ini beneran gak ada isu lain yang lebih penting untuk dibahas? mau timnas kalah ataupun menang isu naturalisasi ini selalu naik kepermukaan. ft,2
kangen dg skuat timnas yg non naturalisasi begini,2
kenapa gak naturalisasi timnas inti belanda aja,0
"sangat tidak profesional, lebih baik timnas pakai pemain naturalisasi aja",0
"rakyat indonesia, sangat bangga jika seluruh pemain timnas indonesia vs argentina adalah bukan pemain naturalisasi",2
"bang doel walaupun tetap kritis tapi selalu antusias saat bicara bgm membuat timnas semakin kuat. beliau memberikan dukungan dengan tetap memberi masukan positif, termasuk saat membahas naturalisasi shayne pattynama yang selama ini bermain di klub norwegia, viking fk.",2
"mantap!!! naturalisasi hadir untuk mengangkat kualitas, tapi pemain lokal timnas indonesia wajib buktikan kalau mereka tetap tunjukan taring! beritabola timnasindonesia naturalisasi",2
abis ini ada media atau influencer indonesia interview dia kamu minat gak naturalisasi dan maen di timnas indonesia?.,1
"kemarin bantu proses naturalisasi pemain asing secara ga natural, setelah berhasil punya ktp, eh fifa ga memperbolehkan membela timnas karena ga memenuhi syarat.. terus siapa yang diuntungkan dari proses naturalisasi yang ga natural ini?",0
"gregetan sebenernya. udah berulang kali dia kasih semangat ke timnas setiap kali tanding, tapi tetap ya orang² termasuk si dirtek ga naturalisasi dia. lagian yg bener aja, knp mesti sandy yg kontak pssi biar dinaturalisasi? ga ada inisiatif banget. pemalas sejak dulu.",0
...kalo begitu timnas indonesia juga cuma pernah pakai 2 pemain naturalisasi. green nwokolo sama gonzales. selebihnya pemain keturunan. itu pun main di timnas ga di waktu yg sama.,1
selesai. timnas indonesia menuju semi final afc u-23. south korea tumbang. ernando ari adalah kunci. bung towel perlu ngumpet biar sibuk cari alesan buat nggak muji sty dan ga menelan ludah apresiasi pemain naturalisasi.,2
"naturalisasi pemain sudah, saatnya naturalisasi suporter untuk sepak bola indonesia yang beradab",1
"naturalisasi di timnas indonesia jangan dilanjutkan jika pemerintah bisa menjamin gizi dan nutrisi calon pemain sudah terjamin sejak janin, sehingga secara fisik bisa proporsional, secara stamina kuat bermain 90++ menit, secara mental bisa punya decision making yg baik.",2
kayaknya kalo ngelawan timnas yg skrang (bukan naturalisasi) bakalan kalah timnas kita,0
"buat sekolah bola dari umur 12-13 tahun, disekolah bola nanti semuanya dicontrol dari gizi,olahraga,fisik dll. biar kelak 10/15thn kedepan tercipta generasi emas timnas indo. muak lihat dari -+ 2jt penduduk indonesia harus make pemain naturalisasi yang skillnya pas2an",0
"knp harus naturalisasi y karena buat pencitraan2 jokowi bahwa sepak bola indonesia maju sejak jokowi jd presiden,pdhl pemainnya naturalisasi",0
"menurut anda, apakah proses pemain naturalisasi secara terus menerus ini baik atau tidak untuk sepak bola indonesia?",0
"cuma penasaran aja, kalo indonesia bisa dpt prestasi di piala asia atau tiba2 masuk piala dunia krn pemain naturalisasi yg hampir smuanya orang belanda, kira2 apa kita jadi bersyukur karena pernah dijajah belanda? timnas indonesia",2
"ngomongin naturalisasi atau lokal, yang penting timnas kita udah ada perkembangan. mau sampai kapan sibuk nyalahin? mending kita bareng-bareng dukung buat masa depan sepak bola indonesia. erickout",2
"sy jg sbg wni senang adanya naturalisasi bisa berkembang permainan olah raga sepakbola indonesia , dan hal ini jg dilakukan oleh berbagai negara mana pun bukan hnya indonesia saat ini gw bangga dg timnas indonesia",2
"orang-orang ini memang ngeyel, sudah dibilang sepak bola indonesia itu beda. jalan pikiran itu sudah benar. yang dibangun itu timnas dulu. pembinaan dan kompetisi itu urusan belakangan. toh kalau tidak ada pemain kan bisa naturalisasi atau apalah itu namanya.",0
"pemain naturalisasi itu bagusnya buat naikin persaingan di timnas... ada yang skillnya di bawah pemain lokal kita tapi fisiknya kuat buat main 90 menit, penyakit kita biasanya mulai ngos-ngosan mulai menit ke 80...",2
bulan kemerdekaan ini mah enaknya main fm pake timnas biar nasionalisme kita semakin membuncah--walau pemain naturalisasi semua,2
timnas lewat play off ada apa dgn jadwal kompetisi. kompetisi segala usia blm di gulirkan.. pemain asing..pemain naturalisasi seharusnya lihat kalender jg dulu timnas termasuk disegani di asia sekarang?.,1
"ya ribet aja. sama kek timnas indonesia, gamah disebut pemain naturalisasi. tapi, keturunan, diaspora. gitu",0
"ini saatnya garuda juara!! usia pemain yang lebih matang, dengan pelatih yang masih sama ditambah pemain naturalisasi yang punya pengalaman bersaing di liga utama eropa, membuat timnas garuda ditargetkan juara tahun ini. selamat berjuang garuda bolalobfootball",2
percuma naturalisasi tapi langsung main di liga dagelan. kualitas permainannya pasti akan menurun dan kontribusi di timnas dikhawatirkan minim seperti pemain naturalisasi sebelum2nya. pantesan langsung didatengin ke luar negeri tau2nya ada klub lokal yg udah mau nampung wkwk,0
masa gak bisa 60% lokal 40% naturalisasi. biar yang main di eropa dapat bersinar juga di timnas. kalau percaya yang lokal juga gak akan berkembang kalau gak ada pemain dari naturalisasi yang kasih pengalaman bermain sepak bolanya di luar indonesia.,2
utk level piala dunia 2025 90% skuad timnas u-17 pa 2025 tidak ideal: postur pendek fisik kecil pengaruhi power sprint wajib 35 km/jam belajarlah dari timnas u-17 pd 2023 harus naturalisasi ± 8 pemain erick thohir pssi timnas indonesia kitagaruda,1
"woy, gausah gengsi pake pemain keturunan/naturalisasi kalo pemainnya lebih bagus dri pada yg lokal . lu liat timnas perancis, itu hampir pemain keturunan semua yg main",2
"beberapa tahun terakhir, tiap kali timnas ngumumin pemain yg dipanggil, gua gatau siapa strikernya yg emang murni nomor 9. sekalinya tau, pasti keturunan campuran atau naturalisasi. terakhir gua tau setelah bambang pamungkas sama boaz tuh ya... yongki aribowo",2
"ane setuju dengan point beukering, jika pemain half-blood atau naturalisasi yang sudah punya paspor indonesia punya kesempatan sama dengan pemain indonesia lain untuk memperkuat timnas.",2
"kesannya pssi itu bodoh. pssi hrs umumkan skuad timnas u-20 utk pa dan pd akan diisi oleh pemain2 hasil seleksi dr yg mengikuti tc terhitung tgl 1-8 feb 2023 + pemain naturalisasi shg, harus disiplin tdk ada syarat apapun pssi erick thohir indra sjafri",0
"tetap bangga dengan skuad pilihan sty. semangat jangan pernah padam, 5-1 hanyalah angka! tambah lagi 10 pemain naturalisasi, demi cita-cita timnas kita mendunia! bangkit garuda",2
"banyaknya pemain naturalisasi, harusnya jadi pelecut bagi pemain lokal buat ningkatin kualitas agar bisa bersaing masuk ke timnas.",2
"di timnas sepak bola aja, naturalisasi sandy walsh nyampe 3 tahun",1
"apakah kita sudah merdeka? pernah merdeka? atau sebenarnya belum merdeka? apa penjajah yg diusir ternyata bukan penjajah, dan dicinta sebagian orang, bahkan hasil kawin campurnya jadi sasaran naturalisasi timnas sepakbola. sementara penjajah asli masih menindas.",0
"timnas indonesia makin kuat, sinergi naturalisasi pemain lokal jadi kunci menuju piala dunia",2
"gpp mas, kali ini kalau perlu presiden bubarkan pssi juga kita terima. toh pssi bikin kompetisi pun cari pemain untuk timnas melalui naturalisasi.",0
"johor dt itu tim terbaik asia tenggara loh, pernah juara afc, dan rutin main di liga champions asia. rasa2nya bermain disana pun masih 2-3 level lebih baik daripada main di liga lokal. 2 gelandang naturalisasi timnas indonesia aja main di liga lokal.",2
timnas indonesia cita rasa eropa makin tokcer berkat pemain naturalisasi,2
"beda dong, naturalisasi yg bener cuma jordi amat sejauh ini,sebelum dia cuma naturalisasi keperluan klub,liat kan jordi amat lgsg gendong tim dan masuk top 11 aff kmrn? next bakal ada sandy sama shayne,mereka ber3 baru bener2 naturalisasi sesuai timnas",2
"gak harus kak. selama dia mau ngebela ri. ga masalah, yang paving the way itu si jamarr jhonson. cuma banyak yg gak apresiasi aja. karena saat itu mindset pelatih kita, pemain naturalisasi kulit hitam tinggi = center. jamarr bukan center. makanya gak works2 bgt di timnas",0
kynya tim pelatih sdh siapkan nama. artinya timnas akan bermain 100% dengan skuad kelahiran indonesia(tanpa naturalisasi),1
dia sama diks pemain mahal tapi bingung kayak gak nyetel sama timnas dari kasus mereka berdua ini gue jadi gak interest lagi kalo ada news naturalisasi mv sekian blabla karna mahal blm tentu fit buat tim gimana caranya biar mereka ini bisa kepake terutama mees ini,0
"setuju dengan poin konsisten. kalau mau punya timnas yang bagus dari kompetisi, minimal konsisten pada hal dasar: mau main kaya apa? dulu booming catenaccio, kirim pemain ke italia. geser lagi, pengen main ala amerika latin, kirim ke uruguay. sekarang, naturalisasi ala eropa.",2
"pssi era ibul: - tc timnas ga ada dana, dapat apbn via kemenpora, - ga dapat pemain bagus dari sistem kompetisi, dapat bantuan dpr setujui naturalisasi pemain, - friendly mach timnas di jabar ga ada yang nonton, dapat bantuan pengerahan penonton pns dari pemda bogor.",1
tiru naturalisasi ala timnas bola,1
"sekalian pejabat² juga dong, tiru naturalisasi ala timnas bola.",1
"skrng ya gue liat skuad timnas makin dihiasi oleh banyak talenta muda yang menjanjikan, ditambah dengan rekrutan lewat jalur naturalisasi yang semakin baik di bawah duet dan shin tae young. bravoo pak... benahi total pssi apresiasiet",2
"yang dia omongin masih berhubungan kali. bahwasannya naturalisasi ga melulu soal timnas, bisa aja ybs ingin dinaturalisasikan karena saking sudah lamanya tinggal di indonesia. ingin mendapatkan banyak benefit dari jadi wni, misal mudah mengurus ini itu",2
"naturalisasi kan buat timnas, yo ra masalah main neng club endi",0
permasalahan mencari 11 pemain terbaik timnas indonesia perbaiki liga lokal dan sistem sepakbola indonesia cari pemain naturalisasi terus,1
setelah lihat kedalaman squad inilah salah satu bentuk betapa pentingnya naturalisasi pemain komposisi pemain lokal abroad dan naturalisasi di campurkan itu adalah hal yang sangat seimbang untuk kedalam squad timnas kita pak,2
menarik sih. posisi kiper selama ini belum tersentuh naturalisasi di era modern. beberapa kiper yang sudah ada di pool timnas memang lumayan menunjukkan kualitas. tp apa sudah sampai levelnya kiper2 indonesia bersaing di asia?,2
"dgn adanya naturalisasi, makin bnyk pemain yg bisa diperhitungkan utk bela timnas. scr ga langsung juga bisa jd motivasi pemain supaya ga kalah saing dan mau berkembang. emg ga semua naturalisasi sukses, tp ga ada salahnya mencoba",2
"kalo ngomongin timnas kita, sy cuma menyayangkan aja dgn merekrut pemain naturalisasi. kayak berasa nggak murni aja. semoga 5 tahun kedepan timnas sdh tdk perlu lg ada pemain naturalisasi. sudahilah, biar aja kalah terhormat, daripada menang tp berasa nggak sempurna .., maaf",0
"ternyata timnas kita pernah ngalahin jepang, lebih besar 7-0....dan itu tanpa naturalisasi fasilitas terbatas. so, knapa ya sekarang?",0
"udahlah pak bubarkan aja kompetisi yang pesertanya ga diverifikasi serius ini, toh pemain timnas tinggal ajukan naturalisasi. biar para pemain bola indonesia yang masih menggantungkan hidup dari gaji dipaksa untuk migrasi ke luar negeri.",0
ga heran suatu saat timnas di isi pemain naturalisasi semua,2
"udah di naturalisasi malah ke indo, alamat ga lama kepake di timnas..",0
fifa tidak membolehkan naturalisasi. hanya selebgram lokal yang boleh jadi pemain timnas. ilmu padi percaya prokes. menyala kaka (emot api),0
tiket timnas hampir 2 jt ?! serius bro lo mau nonton bola yg isinya full naturalisasi klo gw sih mending nonton ucl sekalian,1
"timnas indonesia aja naturalisasi pemain, masa kita gak bisa naturalisasi pejabat?",0
hampir ka ga respect ke timnas indo banyak naturalisasi nya serasa ngedukung orang2 asing mending kalo bikin bangga mah,2
"gak usah terlalu sinis dgn bung towel, faktax di kelompok umur, timnas pernah punya permainan yahud sprt ini saat u19 dilatih indra syafrie era evan dimas walau tanpa pemain naturalisasi tp mslhnya timnas senior sll gagal adopsi main kyk begini bhkn sty pun blm berhasil",0
emang timnas sepakbola indonesia cetak sejarah apa?? sejarah naturalisasi paling banyak?? sejarah konsumsi anggaran paling banyak?? serius nanya doang ini mah,0
"timnas butuh tukang here we go kayak fab romano. soalnya tiap matchday, ada naturalisasi baru.",1
"ada anak bertanya pada ayahnya, mengapa ada pemain naturalisasi?",1
w pernah bilang yg kita naturalisasi emg bagus di timnas tp di kelas eropa ya mereka medioker eh dibacotin,0
"kalo jadi isa warps, estella loupatty, iris de rouw dkk apa ga nyesel, ya? udah bagus main di tier 1 belanda belgia, malah naturalisasi main buat timnas yg dikelola amatiran",2
kualat sm opa oma pemain naturalisasi cucu2nya dijadikan pemain timnas tp status opa omanya yg dituduh pro belanda gk direhabilitasi,0
dari beberapa tahun lalu juga udah gue bilang timnas perlu pemain yg bisa rebound dan defense bawah rim. mau gamau naturalisasi karena pemain lokal terlalu kecil. bagus perbasi bisa naturalisasi pemain sesuai kebutuhan dan menutup kelemahan klasik indonesia soal size,0
